7/5/2013,3.670247544,-1.254611115,-1.971740349
8/5/2013,3.667375396,-1.260907127,-1.973398549
9/5/2013,3.746080558,-1.341815666,-1.998925944
10/5/2013,3.85224036,-1.48926764,-2.035459549
13-05-2013,3.952866732,-1.595096201,-2.117165832
14-05-2013,3.992435313,-1.652820117,-2.188935649
15-05-2013,4.063623824,-1.717729298,-2.277340216
16-05-2013,4.025616626,-1.703450038,-2.339990481
17-05-2013,3.94325196,-1.589081179,-2.346634924
20-05-2013,3.979117261,-1.59351076,-2.34456077
21-05-2013,3.986210987,-1.574947093,-2.36977317
22-05-2013,3.989341451,-1.564847232,-2.390689014
23-05-2013,4.077164245,-1.640137126,-2.435950358
24-05-2013,4.085714421,-1.644878861,-2.466145464
27-05-2013,4.081430961,-1.641301439,-2.490364067
28-05-2013,4.114720963,-1.668607793,-2.46023293
29-05-2013,4.215781323,-1.759169804,-2.448006123
30-05-2013,4.249286375,-1.771762132,-2.453027548
31-05-2013,4.217552,-1.757747225,-2.475617696
4/6/2013,4.226894262,-1.773141884,-2.477579719
5/6/2013,4.263631992,-1.804098449,-2.457537389
6/6/2013,4.242345343,-1.786638317,-2.461331878
7/6/2013,4.185285062,-1.727301139,-2.477785533
10/6/2013,4.235578058,-1.766817251,-2.442195917
11/6/2013,4.275037564,-1.793894718,-2.425772478
12/6/2013,4.334966049,-1.735730183,-2.268330226
13-06-2013,4.371625241,-1.836890713,-2.381077793
14-06-2013,4.376378915,-1.864453669,-2.428759827
17-06-2013,4.393424769,-1.891080444,-2.412351013
18-06-2013,4.409290819,-1.904175536,-2.397042948
19-06-2013,4.459444519,-1.948148678,-2.399326117
20-06-2013,4.768093636,-2.223518304,-2.506874691
21-06-2013,4.85016095,-2.272355713,-2.596629479
24-06-2013,5.04080172,-2.43449952,-2.710589353
25-06-2013,4.977735863,-2.38928136,-2.771003352
26-06-2013,5.026754811,-2.443651129,-2.781718139
27-06-2013,4.997609096,-2.440501725,-2.795504712
28-06-2013,4.975860815,-2.437100022,-2.786354349
1/7/2013,5.011739667,-2.463463121,-2.762037774
2/7/2013,5.013139017,-2.459484618,-2.751152817
3/7/2013,5.055581497,-2.522279453,-2.703464473
4/7/2013,5.157599446,-2.610109123,-2.695251142
5/7/2013,5.177357814,-2.639495231,-2.697848516
8/7/2013,5.311388159,-2.794041998,-2.722351959
9/7/2013,5.271218439,-2.801169422,-2.733210267
10/7/2013,5.227491537,-2.806554691,-2.729780738
11/7/2013,5.181194819,-2.816469073,-2.713635992
12/7/2013,5.174917011,-2.829881067,-2.695025492
15-07-2013,5.161835419,-2.83402504,-2.686418618
16-07-2013,5.150378455,-2.84006779,-2.672619492
17-07-2013,5.101841797,-2.807270194,-2.612543671
18-07-2013,5.0075112,-2.755431326,-2.493278614
19-07-2013,4.991203215,-2.750453351,-2.409949421
22-07-2013,4.978320931,-2.748664125,-2.347061845
23-07-2013,4.92866489,-2.704075873,-2.335070609
24-07-2013,4.919405925,-2.730726444,-2.278965242
25-07-2013,5.029145921,-2.829228003,-2.207701847
26-07-2013,5.059559731,-2.834775587,-2.175442047
29-07-2013,5.053030444,-2.817993284,-2.161641688
30-07-2013,5.029856244,-2.797222505,-2.161224198
31-07-2013,5.050809112,-2.821135752,-2.131488198
1/8/2013,5.041397399,-2.802459728,-2.13474085
2/8/2013,5.116982796,-2.8370451,-2.112208047
5/8/2013,5.023308878,-2.757340957,-2.103665271
6/8/2013,5.047748763,-2.769294189,-2.077090289
7/8/2013,5.07651718,-2.777791345,-2.053108041
8/8/2013,5.075737259,-2.769100732,-2.039685849
9/8/2013,5.133864771,-2.803176585,-1.998003902
12/8/2013,5.135193821,-2.784486202,-1.989114033
13-08-2013,5.177342592,-2.800313399,-2.02918979
14-08-2013,5.291157171,-2.907250634,-2.020910267
15-08-2013,5.44581779,-3.057990791,-1.993211476
16-08-2013,5.471136795,-3.076466004,-1.976408352
19-08-2013,5.535237468,-3.178658957,-1.960651151
20-08-2013,5.521009623,-3.2005653,-2.014810165
21-08-2013,5.51687004,-3.233118487,-2.016339495
22-08-2013,5.630385415,-3.340711344,-2.053517945
23-08-2013,5.623332443,-3.344295257,-2.093201952
26-08-2013,5.584777206,-3.333494936,-2.123602289
27-08-2013,5.54722437,-3.326317305,-2.147333807
28-08-2013,5.506157214,-3.307101044,-2.134350445
29-08-2013,5.514918598,-3.317710993,-2.115965418
30-08-2013,5.489931234,-3.300365338,-2.117275965
2/9/2013,5.520423393,-3.328273746,-2.089267795
3/9/2013,5.592988667,-3.395097898,-2.092644362
4/9/2013,5.663613022,-3.460077547,-2.088270225
5/9/2013,5.659124178,-3.45017308,-2.105223889
6/9/2013,5.715802157,-3.505868441,-2.139231917
9/9/2013,5.699799833,-3.501061361,-2.172542878
10/9/2013,5.706493948,-3.508291427,-2.176698318
11/9/2013,5.784166656,-3.606597952,-2.129390232
12/9/2013,5.775334986,-3.614525202,-2.088975641
13-09-2013,5.796109657,-3.631131238,-2.043588042
16-09-2013,5.736256393,-3.578443188,-2.032845749
17-09-2013,5.760731384,-3.60078486,-2.000595037
18-09-2013,5.824878699,-3.695334234,-1.960588911
19-09-2013,5.703728254,-3.598696058,-1.904617379
20-09-2013,5.697712017,-3.600878692,-1.826216725
23-09-2013,5.663889661,-3.547922028,-1.794825147
24-09-2013,5.595916634,-3.460237951,-1.761012226
25-09-2013,5.545964594,-3.399936363,-1.738508906
26-09-2013,5.500973727,-3.332378559,-1.724639402
27-09-2013,5.508975061,-3.342984363,-1.678145068
30-09-2013,5.453881951,-3.28039202,-1.644516699
1/10/2013,5.435414934,-3.228287718,-1.626488402
2/10/2013,5.454066447,-3.2259622,-1.590097496
3/10/2013,5.450854985,-3.217869283,-1.569987427
4/10/2013,5.500776278,-3.270964183,-1.548685947
7/10/2013,5.554620723,-3.347633186,-1.533388123
8/10/2013,5.625963885,-3.45905055,-1.535199583
9/10/2013,5.60887349,-3.459279992,-1.540502785
10/10/2013,5.689767951,-3.582787265,-1.531345612
11/10/2013,5.716901243,-3.635947576,-1.50666308
14-10-2013,5.699372942,-3.626458344,-1.502013536
15-10-2013,5.730180506,-3.664163651,-1.467730026
16-10-2013,5.754303738,-3.687437201,-1.402349182
17-10-2013,5.660100848,-3.567114053,-1.36321834
18-10-2013,5.584150789,-3.456635864,-1.363248812
21-10-2013,5.520860845,-3.377581893,-1.357056598
22-10-2013,5.523502529,-3.363424748,-1.359216427
23-10-2013,5.431037434,-3.239977685,-1.397963354
24-10-2013,5.389469749,-3.124573657,-1.467654168
25-10-2013,5.333896285,-3.03002905,-1.556049373
29-10-2013,5.300356964,-2.957528116,-1.632162068
30-10-2013,5.290264735,-2.918519726,-1.689118973
31-10-2013,5.373630452,-3.000476973,-1.747385385
1/11/2013,5.383247404,-2.997805295,-1.826138094
4/11/2013,5.45416891,-3.069453329,-1.862471228
5/11/2013,5.491787443,-3.100904579,-1.893328051
6/11/2013,5.57283029,-3.188267593,-1.905132073
7/11/2013,5.581928185,-3.196173412,-1.919011425
8/11/2013,5.586553788,-3.205313816,-1.938196984
11/11/2013,5.658112863,-3.258483587,-1.968694858
12/11/2013,5.677109593,-3.266372847,-1.996286702
13-11-2013,5.700577462,-3.292355998,-2.006489826
14-11-2013,5.667204177,-3.255067463,-2.036598497
15-11-2013,5.650019466,-3.235291402,-2.049066361
19-11-2013,5.604770192,-3.170745077,-2.075230922
20-11-2013,5.632744387,-3.19591109,-2.075815933
21-11-2013,5.699354926,-3.281143225,-2.083401992
22-11-2013,5.724706199,-3.291148545,-2.089150421
25-11-2013,5.754018153,-3.314552106,-2.074548953
26-11-2013,5.745101478,-3.305486447,-2.062238052
27-11-2013,5.725251859,-3.274625832,-2.059876587
28-11-2013,5.758412736,-3.315790006,-2.016886286
29-11-2013,5.724659555,-3.268615997,-2.006745852
2/12/2013,5.696062437,-3.223946827,-2.000872438
3/12/2013,5.711060488,-3.236351789,-1.987881178
4/12/2013,5.689106913,-3.186342784,-1.986550684
5/12/2013,5.726446154,-3.222964068,-1.967757734
6/12/2013,5.72249649,-3.204243274,-1.964275908
9/12/2013,5.682455945,-3.143565249,-1.975405243
10/12/2013,5.686328425,-3.145187766,-1.968092303
11/12/2013,5.686401868,-3.141448157,-1.963882394
12/12/2013,5.746762894,-3.212091779,-1.948522239
13-12-2013,5.778359029,-3.236716417,-1.938816713
16-12-2013,5.740896373,-3.163500765,-1.933223498
17-12-2013,5.643746726,-3.023133969,-2.023731984
18-12-2013,5.610061499,-2.947978118,-2.098788683
19-12-2013,5.664675837,-2.990716367,-2.168408278
20-12-2013,5.662339885,-2.952439614,-2.231998658
23-12-2013,5.656148662,-2.921594535,-2.274054833
24-12-2013,5.658036515,-2.908913303,-2.306255544
27-12-2013,5.671717556,-2.907490847,-2.323538545
30-12-2013,5.670762058,-2.903379105,-2.327586963
31-12-2013,5.64761225,-2.878116922,-2.318014488
3/1/2014,5.672793443,-2.909087219,-2.292978088
6/1/2014,5.661231375,-2.884821453,-2.284881138
7/1/2014,5.640180762,-2.847590101,-2.289785552
8/1/2014,5.613264504,-2.797116469,-2.299377764
9/1/2014,5.65920108,-2.852390203,-2.292108677
10/1/2014,5.627196483,-2.819939834,-2.253799818
13-01-2014,5.568128822,-2.763516611,-2.227525393
14-01-2014,5.555659517,-2.752739212,-2.204900184
15-01-2014,5.570379265,-2.759000038,-2.17611466
16-01-2014,5.525673654,-2.704634199,-2.122042543
17-01-2014,5.463493889,-2.635473546,-2.106003131
20-01-2014,5.439852206,-2.60270311,-2.097198687
